State,City,Start_Year,Population,Accidents,pop_per_100K,accidents_per_pop_100K
UT,West Jordan,2017,116045,100,1.16045,86.17346718945237
UT,West Jordan,2018,116045,242,1.16045,208.53979059847472
UT,West Jordan,2019,116045,423,1.16045,364.51376621138354
UT,West Jordan,2020,116045,397,1.16045,342.1086647421259
UT,West Jordan,2021,116045,271,1.16045,233.5300960834159
UT,West Jordan,2022,116045,164,1.16045,141.3244861907019
UT,West Jordan,2023,116045,8,1.16045,6.8938773751561895
UT,West Valley City,2016,139361,78,1.39361,55.96974763384304
UT,West Valley City,2017,139361,278,1.39361,199.48192105395339
UT,West Valley City,2018,139361,584,1.39361,419.05554638672226
UT,West Valley City,2019,139361,1360,1.39361,975.8827792567505
UT,West Valley City,2020,139361,1005,1.39361,721.1486714360545
UT,West Valley City,2021,139361,813,1.39361,583.3769849527486
UT,West Valley City,2022,139361,625,1.39361,448.47554193784487
UT,West Valley City,2023,139361,55,1.39361,39.465847690530346
VA,Alexandria,2016,158185,392,1.58185,247.81110724784273
VA,Alexandria,2017,158185,931,1.58185,588.5513797136265
VA,Alexandria,2018,158185,822,1.58185,519.6447197901192
VA,Alexandria,2019,158185,724,1.58185,457.69194297815847
VA,Alexandria,2020,158185,1028,1.58185,649.8719853336283
VA,Alexandria,2021,158185,1425,1.58185,900.843948541265
VA,Alexandria,2022,158185,2393,1.58185,1512.7856623573664
VA,Alexandria,2023,158185,247,1.58185,156.14628441381927
VA,Chesapeake,2016,247172,88,2.47172,35.60273817422686
VA,Chesapeake,2017,247172,323,2.47172,130.67823216221902
VA,Chesapeake,2018,247172,524,2.47172,211.99812276471445
VA,Chesapeake,2019,247172,584,2.47172,236.27271697441458
VA,Chesapeake,2020,247172,1087,2.47172,439.774731765734
VA,Chesapeake,2021,247172,1960,2.47172,792.9700775168709
VA,Chesapeake,2022,247172,2402,2.47172,971.7929215283285
VA,Chesapeake,2023,247172,276,2.47172,111.66313336462059
VA,Hampton,2016,136748,38,1.36748,27.78834059730307
VA,Hampton,2017,136748,180,1.36748,131.62898177669874
VA,Hampton,2018,136748,294,1.36748,214.99400356860795
VA,Hampton,2019,136748,290,1.36748,212.0689150846813
VA,Hampton,2020,136748,646,1.36748,472.40179015415214
VA,Hampton,2021,136748,1175,1.36748,859.2447421534501
VA,Hampton,2022,136748,1287,1.36748,941.147219703396
VA,Hampton,2023,136748,174,1.36748,127.24134905080878
VA,Newport News,2016,185069,78,1.85069,42.14644267813626
VA,Newport News,2017,185069,248,1.85069,134.00407415612557
VA,Newport News,2018,185069,395,1.85069,213.4339084341516
VA,Newport News,2019,185069,380,1.85069,205.32882330374076
VA,Newport News,2020,185069,766,1.85069,413.89968065964587
VA,Newport News,2021,185069,1140,1.85069,615.9864699112223
VA,Newport News,2022,185069,1446,1.85069,781.3302065716031
VA,Newport News,2023,185069,149,1.85069,80.51051229541415
VA,Norfolk,2016,238556,141,2.38556,59.105618806485694
VA,Norfolk,2017,238556,821,2.38556,344.1539931923741
VA,Norfolk,2018,238556,1389,2.38556,582.2532235617633
VA,Norfolk,2019,238556,1195,2.38556,500.9305991046128
VA,Norfolk,2020,238556,1817,2.38556,761.6660239105283
VA,Norfolk,2021,238556,3042,2.38556,1275.1722865909892
VA,Norfolk,2022,238556,3480,2.38556,1458.7769747983702
VA,Norfolk,2023,238556,379,2.38556,158.87254984154666
VA,Richmond,2016,225676,226,2.25676,100.14356865594924
VA,Richmond,2017,225676,3548,2.25676,1572.165405271274
VA,Richmond,2018,225676,5757,2.25676,2551.002321912831
VA,Richmond,2019,225676,5944,2.25676,2633.864478278594
VA,Richmond,2020,225676,7634,2.25676,3382.7256775199844
VA,Richmond,2021,225676,6046,2.25676,2679.062018114465
VA,Richmond,2022,225676,11366,2.25676,5036.423899750084
VA,Richmond,2023,225676,1433,2.25676,634.9811233804215
VA,Virginia Beach,2016,457658,50,4.57658,10.92518867800847
VA,Virginia Beach,2017,457658,390,4.57658,85.21647168846606
VA,Virginia Beach,2018,457658,571,4.57658,124.76565470285672
VA,Virginia Beach,2019,457658,730,4.57658,159.50775469892366
VA,Virginia Beach,2020,457658,1066,4.57658,232.92502261514056
VA,Virginia Beach,2021,457658,2050,4.57658,447.93273579834727
VA,Virginia Beach,2022,457658,2466,4.57658,538.8303055993778
VA,Virginia Beach,2023,457658,252,4.57658,55.06295093716269
WA,Bellevue,2016,149365,385,1.49365,257.75784152914
WA,Bellevue,2017,149365,710,1.49365,475.34562983295956
WA,Bellevue,2018,149365,727,1.49365,486.72714491346704
WA,Bellevue,2019,149365,632,1.49365,423.1245606400429
WA,Bellevue,2020,149365,405,1.49365,271.14785927091356
WA,Bellevue,2021,149365,445,1.49365,297.92789475446057
WA,Bellevue,2022,149365,632,1.49365,423.1245606400429
WA,Bellevue,2023,149365,103,1.49365,68.95859137013358
WA,Everett,2016,110438,243,1.10438,220.03295966967895
WA,Everett,2017,110438,533,1.10438,482.6237345841106
WA,Everett,2018,110438,637,1.10438,576.7942193810102
WA,Everett,2019,110438,419,1.10438,379.39839547981677
WA,Everett,2020,110438,439,1.10438,397.50810409460513
WA,Everett,2021,110438,366,1.10438,331.4076676506275
WA,Everett,2022,110438,390,1.10438,353.1393179883736
WA,Everett,2023,110438,79,1.10438,71.53334902841414
WA,Kent,2016,134890,193,1.3489,143.07954629698273
WA,Kent,2017,134890,447,1.3489,331.38112536140557
WA,Kent,2018,134890,490,1.3489,363.25895173845356
WA,Kent,2019,134890,323,1.3489,239.45437022759285
WA,Kent,2020,134890,276,1.3489,204.61116465267997
WA,Kent,2021,134890,310,1.3489,229.81688783453185
WA,Kent,2022,134890,327,1.3489,242.41974942545778
WA,Kent,2023,134890,51,1.3489,37.80858477277782
WA,Renton,2016,105313,359,1.05313,340.88858925298877
WA,Renton,2017,105313,673,1.05313,639.0474110508675
WA,Renton,2018,105313,725,1.05313,688.4240312212169
WA,Renton,2019,105313,610,1.05313,579.2257366137135
WA,Renton,2020,105313,389,1.05313,369.37510088972874
WA,Renton,2021,105313,468,1.05313,444.3895815331441
WA,Renton,2022,105313,556,1.05313,527.9500156675814
WA,Renton,2023,105313,95,1.05313,90.20728684967669
WA,Seattle,2016,726054,3986,7.26054,548.9949783349448
WA,Seattle,2017,726054,7420,7.26054,1021.9625537494456
WA,Seattle,2018,726054,7323,7.26054,1008.6026659174112
WA,Seattle,2019,726054,5059,7.26054,696.7801293016773
WA,Seattle,2020,726054,4216,7.26054,580.6730628851298
WA,Seattle,2021,726054,4262,7.26054,587.0086797951668
WA,Seattle,2022,726054,3903,7.26054,537.5633217363998
WA,Seattle,2023,726054,395,7.26054,54.403666944882886
WA,Spokane,2016,225709,507,2.25709,224.62551338227541
WA,Spokane,2017,225709,763,2.25709,338.0458909480792
WA,Spokane,2018,225709,409,2.25709,181.20677509536617
WA,Spokane,2019,225709,406,2.25709,179.87763004576692
WA,Spokane,2020,225709,495,2.25709,219.30893318387837
WA,Spokane,2021,225709,640,2.25709,283.5509439145094
WA,Spokane,2022,225709,315,2.25709,139.56023020792261
WA,Spokane,2023,225709,21,2.25709,9.30401534719484
WA,Spokane Valley,2016,102178,71,1.02178,69.48658223883811
WA,Spokane Valley,2017,102178,71,1.02178,69.48658223883811
WA,Spokane Valley,2018,102178,32,1.02178,31.3178962203214
WA,Spokane Valley,2019,102178,45,1.02178,44.04079155982697
WA,Spokane Valley,2020,102178,50,1.02178,48.934212844252194
WA,Spokane Valley,2021,102178,59,1.02178,57.74237115621759
WA,Spokane Valley,2022,102178,28,1.02178,27.403159192781228
WA,Tacoma,2016,217332,516,2.17332,237.42476947711336
WA,Tacoma,2017,217332,1224,2.17332,563.1936392247806
WA,Tacoma,2018,217332,1360,2.17332,625.7707102497561
WA,Tacoma,2019,217332,1118,2.17332,514.420333867079
WA,Tacoma,2020,217332,1090,2.17332,501.53681924428986
WA,Tacoma,2021,217332,1489,2.17332,685.1269026190345
WA,Tacoma,2022,217332,1264,2.17332,581.5986601144792
WA,Tacoma,2023,217332,149,2.17332,68.5587028141277
WA,Vancouver,2016,188331,91,1.88331,48.31918271553807
WA,Vancouver,2017,188331,333,1.88331,176.81634993707885
WA,Vancouver,2018,188331,442,1.88331,234.69317318975632
WA,Vancouver,2019,188331,390,1.88331,207.08221163802028
WA,Vancouver,2020,188331,378,1.88331,200.71045127992736
WA,Vancouver,2021,188331,588,1.88331,312.21625754655366
WA,Vancouver,2022,188331,571,1.88331,303.1895970392554
WA,Vancouver,2023,188331,88,1.88331,46.72624262601484
WI,Green Bay,2016,107083,17,1.07083,15.875535799333228
WI,Green Bay,2017,107083,89,1.07083,83.11309918474454
WI,Green Bay,2018,107083,159,1.07083,148.48295247611665
WI,Green Bay,2019,107083,311,1.07083,290.42891962309614
WI,Green Bay,2020,107083,85,1.07083,79.37767899666615
WI,Green Bay,2021,107083,38,1.07083,35.486491786744864
WI,Green Bay,2022,107083,98,1.07083,91.51779460792096
WI,Green Bay,2023,107083,59,1.07083,55.0974477741565
WI,Madison,2016,265447,114,2.65447,42.94642621690959
WI,Madison,2017,265447,267,2.65447,100.58505087644615
WI,Madison,2018,265447,396,2.65447,149.18232264821228
WI,Madison,2019,265447,470,2.65447,177.05982738550446
WI,Madison,2020,265447,346,2.65447,130.3461707986905
WI,Madison,2021,265447,325,2.65447,122.43498702189139
WI,Madison,2022,265447,883,2.65447,332.64644166255414
WI,Madison,2023,265447,188,2.65447,70.82393095420178
WI,Milwaukee,2016,578198,643,5.78198,111.20757941051336
WI,Milwaukee,2017,578198,1769,5.78198,305.9505567297016
WI,Milwaukee,2018,578198,1932,5.78198,334.1415916346995
WI,Milwaukee,2019,578198,2796,5.78198,483.5713717446273
WI,Milwaukee,2020,578198,1467,5.78198,253.71931414498147
WI,Milwaukee,2021,578198,1124,5.78198,194.39707505041525
WI,Milwaukee,2022,578198,2672,5.78198,462.12543108070247
WI,Milwaukee,2023,578198,634,5.78198,109.65101920103494
AL,Huntsville,2017,210081,5,2.10081,2.3800343676962696
AL,Huntsville,2018,210081,842,2.10081,400.79778752005177
AL,Huntsville,2019,210081,2234,2.10081,1063.3993554866931
AL,Huntsville,2020,210081,1805,2.10081,859.1924067383533
AL,Huntsville,2021,210081,1799,2.10081,856.3363654971178
AL,Huntsville,2022,210081,1374,2.10081,654.0334442429348
AL,Huntsville,2023,210081,35,2.10081,16.660240573873885
CO,Centennial,2017,107972,9,1.07972,8.33549438743378
CO,Centennial,2018,107972,22,1.07972,20.37565294706035
CO,Centennial,2019,107972,13,1.07972,12.040158559626569
CO,Centennial,2020,107972,2,1.07972,1.8523320860963954
CO,Centennial,2021,107972,17,1.07972,15.74482273181936
CO,Centennial,2022,107972,2,1.07972,1.8523320860963954
CO,Centennial,2023,107972,1,1.07972,0.9261660430481977
TX,Abilene,2017,125474,8,1.25474,6.3758228796404035
TX,Abilene,2018,125474,19,1.25474,15.142579339145959
TX,Abilene,2019,125474,14,1.25474,11.157690039370706
TX,Abilene,2020,125474,8,1.25474,6.3758228796404035
TX,Abilene,2021,125474,6,1.25474,4.781867159730303
TX,Abilene,2022,125474,22,1.25474,17.53351291901111
TX,Abilene,2023,125474,13,1.25474,10.360712179415657
TX,Brownsville,2017,185849,1,1.85849,0.5380712298694101
TX,Brownsville,2018,185849,5,1.85849,2.6903561493470507
TX,Brownsville,2019,185849,3,1.85849,1.6142136896082304
TX,Brownsville,2021,185849,3,1.85849,1.6142136896082304
TX,Brownsville,2022,185849,1,1.85849,0.5380712298694101
TX,Laredo,2017,254697,25,2.54697,9.815584792910792
TX,Laredo,2018,254697,8,2.54697,3.1409871337314534
TX,Laredo,2019,254697,6,2.54697,2.35574035029859
TX,Laredo,2020,254697,4,2.54697,1.5704935668657267
TX,Laredo,2021,254697,14,2.54697,5.4967274840300435
TX,Laredo,2022,254697,39,2.54697,15.312312276940835
TX,Lubbock,2017,255537,6,2.55537,2.347996571925005
TX,Lubbock,2018,255537,5,2.55537,1.9566638099375042
TX,Lubbock,2019,255537,2,2.55537,0.7826655239750017
TX,Lubbock,2020,255537,10,2.55537,3.9133276198750084
TX,Lubbock,2021,255537,19,2.55537,7.435322477762516
TX,Lubbock,2022,255537,17,2.55537,6.652656953787514
TX,Lubbock,2023,255537,1,2.55537,0.39133276198750083
TX,McAllen,2017,141941,2,1.41941,1.409036148822398
TX,McAllen,2018,141941,4,1.41941,2.818072297644796
TX,McAllen,2019,141941,4,1.41941,2.818072297644796
TX,McAllen,2020,141941,4,1.41941,2.818072297644796
TX,McAllen,2021,141941,9,1.41941,6.340662669700791
TX,McAllen,2022,141941,3,1.41941,2.113554223233597
TX,Wichita Falls,2017,102563,256,1.02563,249.6026832288447
TX,Wichita Falls,2018,102563,522,1.02563,508.9554712713161
TX,Wichita Falls,2019,102563,41,1.02563,39.97542973586966
TX,Wichita Falls,2020,102563,491,1.02563,478.7301463490732
TX,Wichita Falls,2021,102563,425,1.02563,414.37945457913673
TX,Wichita Falls,2022,102563,811,1.02563,790.7335003851291
TX,Wichita Falls,2023,102563,117,1.02563,114.07622631943293
CA,Jurupa Valley,2018,104684,41,1.04684,39.165488517825075
CA,Jurupa Valley,2019,104684,357,1.04684,341.0263268503305
CA,Jurupa Valley,2020,104684,622,1.04684,594.1691184899316
CA,Jurupa Valley,2021,104684,598,1.04684,571.2429788697414
CA,Jurupa Valley,2022,104684,805,1.04684,768.9809330938825
CA,Jurupa Valley,2023,104684,195,1.04684,186.27488441404608
FL,Port St. Lucie,2018,202177,1,2.02177,0.4946161037111046
MO,St. Louis,2018,302787,4,3.02787,1.3210606796196667
MO,St. Louis,2019,302787,33,3.02787,10.898750606862249
MO,St. Louis,2020,302787,38,3.02787,12.550076456386833
MO,St. Louis,2021,302787,21,3.02787,6.93556856800325
MO,St. Louis,2022,302787,11,3.02787,3.632916868954083
ND,Fargo,2018,124979,2,1.24979,1.6002688451659879
ND,Fargo,2019,124979,7,1.24979,5.600940958080958
ND,Fargo,2020,124979,38,1.24979,30.405108058153772
ND,Fargo,2021,124979,113,1.24979,90.41518975187832
ND,Fargo,2022,124979,189,1.24979,151.22540586818587
ND,Fargo,2023,124979,33,1.24979,26.404435945238802
NM,Rio Rancho,2018,102403,2,1.02403,1.9530677812173471
NM,Rio Rancho,2019,102403,6,1.02403,5.859203343652042
NM,Rio Rancho,2020,102403,3,1.02403,2.929601671826021
NM,Rio Rancho,2021,102403,12,1.02403,11.718406687304084
MO,Lee's Summit,2020,100772,6,1.00772,5.954034850950661
MO,Lee's Summit,2021,100772,85,1.00772,84.34882705513436
MO,Lee's Summit,2022,100772,262,1.00772,259.9928551581789
MO,Lee's Summit,2023,100772,25,1.00772,24.808478545627754
NC,Winston-Salem,2020,247917,18,2.47917,7.260494439671342
NC,Winston-Salem,2021,247917,134,2.47917,54.0503474953311
NC,Winston-Salem,2022,247917,546,2.47917,220.23499800336404
NC,Winston-Salem,2023,247917,67,2.47917,27.02517374766555
